logtime,scenario_time,type,module,address,value
6.240597,0.11697,parameter,communications_vocal,title,Communications
6.240616,0.11697,parameter,communications_vocal,taskplacement,bottomleft
6.240631,0.11697,parameter,communications_vocal,taskupdatetime,80
6.240648,0.11697,parameter,communications_vocal,taskfeedback-overdue-active,0
6.240665,0.11697,parameter,communications_vocal,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.24068,0.11697,parameter,communications_vocal,taskfeedback-overdue-delayms,2000
6.240697,0.11697,parameter,communications_vocal,taskfeedback-overdue-blinkdurationms,1000
6.240711,0.11697,parameter,communications_vocal,taskfeedback-overdue-_nexttoggletime,0
6.240725,0.11697,parameter,communications_vocal,taskfeedback-overdue-_is_visible,0
6.24074,0.11697,parameter,communications_vocal,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000022A9450EA90>
6.240759,0.11697,parameter,communications_vocal,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
6.240772,0.11697,parameter,communications_vocal,owncallsign,BUK143
6.240785,0.11697,parameter,communications_vocal,othercallsign,"['JHF431', 'WUK805', 'HNC748', 'KLO368', 'WHF923']"
6.240801,0.11697,parameter,communications_vocal,othercallsignnumber,5
6.240816,0.11697,parameter,communications_vocal,airbandminMhz,108.0
6.240831,0.11697,parameter,communications_vocal,airbandmaxMhz,137.0
6.240844,0.11697,parameter,communications_vocal,airbandminvariationMhz,5
6.240858,0.11697,parameter,communications_vocal,airbandmaxvariationMhz,6
6.240871,0.11697,parameter,communications_vocal,voicegender,male
6.240884,0.11697,parameter,communications_vocal,voiceidiom,english
6.240897,0.11697,parameter,communications_vocal,radioprompt,
6.240909,0.11697,parameter,communications_vocal,maxresponsedelay,20000
6.240924,0.11697,parameter,communications_vocal,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
6.240938,0.11697,parameter,communications_vocal,automaticsolver,0
6.240951,0.11697,parameter,communications_vocal,displayautomationstate,1
6.240963,0.11697,parameter,communications_vocal,feedbackduration,1500
6.240979,0.11697,parameter,communications_vocal,feedbacks-positive-active,0
6.240993,0.11697,parameter,communications_vocal,feedbacks-positive-color,"(142, 219, 176, 255)"
6.241009,0.11697,parameter,communications_vocal,feedbacks-negative-active,0
6.241022,0.11697,parameter,communications_vocal,feedbacks-negative-color,"(241, 100, 100, 255)"
6.241038,0.11697,parameter,communications_vocal,radios-0-name,NAV_1
6.241051,0.11697,parameter,communications_vocal,radios-0-currentfreq,112.4
6.241065,0.11697,parameter,communications_vocal,radios-0-targetfreq,
6.241078,0.11697,parameter,communications_vocal,radios-0-pos,0
6.241092,0.11697,parameter,communications_vocal,radios-0-response_time,0
6.241105,0.11697,parameter,communications_vocal,radios-0-is_active,0
6.241117,0.11697,parameter,communications_vocal,radios-0-is_prompting,0
6.241204,0.11697,parameter,communications_vocal,radios-0-_feedbacktimer,
6.24122,0.11697,parameter,communications_vocal,radios-0-_feedbacktype,
6.241235,0.11697,parameter,communications_vocal,radios-0-widget,<core.widgets.radio.Radio object at 0x0000022A95D1A8E0>
6.241253,0.11697,parameter,communications_vocal,radios-1-name,NAV_2
6.241266,0.11697,parameter,communications_vocal,radios-1-currentfreq,123.0
6.24128,0.11697,parameter,communications_vocal,radios-1-targetfreq,
6.241292,0.11697,parameter,communications_vocal,radios-1-pos,1
6.241305,0.11697,parameter,communications_vocal,radios-1-response_time,0
6.241318,0.11697,parameter,communications_vocal,radios-1-is_active,1
6.241331,0.11697,parameter,communications_vocal,radios-1-is_prompting,0
6.241344,0.11697,parameter,communications_vocal,radios-1-_feedbacktimer,
6.241356,0.11697,parameter,communications_vocal,radios-1-_feedbacktype,
6.241369,0.11697,parameter,communications_vocal,radios-1-widget,<core.widgets.radio.Radio object at 0x0000022A95CE1BE0>
6.241384,0.11697,parameter,communications_vocal,radios-2-name,COM_1
6.241397,0.11697,parameter,communications_vocal,radios-2-currentfreq,109.3
6.24141,0.11697,parameter,communications_vocal,radios-2-targetfreq,
